date,open,high,low,close,volume
1984-05-04,0.1883,0.1907,0.1883,0.1883,25789500.0
1984-05-07,0.1883,0.1907,0.186,0.186,1026000.0
1984-05-08,0.186,0.1883,0.186,0.186,1372500.0
1984-05-09,0.186,0.1883,0.186,0.186,7416000.0
1984-05-10,0.186,0.186,0.1813,0.1813,3037500.0
1984-05-11,0.1813,0.1836,0.1789,0.1789,2281500.0
1984-05-14,0.1789,0.186,0.1789,0.1789,499500.0
1984-05-15,0.1836,0.1883,0.1836,0.1836,436500.0
1984-05-16,0.1836,0.1883,0.1836,0.1836,351000.0
1984-05-17,0.1836,0.186,0.1836,0.1836,652500.0
1984-05-18,0.1648,0.1648,0.1601,0.1601,3847500.0
1984-05-21,0.1601,0.1648,0.1601,0.1601,2254500.0
1984-05-22,0.1601,0.1648,0.1601,0.1601,121500.0
1984-05-23,0.1624,0.1648,0.1624,0.1624,148500.0
1984-05-24,0.1624,0.1648,0.1624,0.1624,234000.0
1984-05-25,0.1624,0.1648,0.1624,0.1624,1584000.0
1984-05-29,0.1624,0.1671,0.1624,0.1624,193500.0
1984-05-30,0.1624,0.1648,0.1624,0.1624,333000.0
1984-05-31,0.1624,0.1648,0.1624,0.1624,4500.0
1984-06-01,0.1671,0.1719,0.1671,0.1671,1030500.0
1984-06-04,0.1695,0.1742,0.1695,0.1695,72000.0
1984-06-05,0.1719,0.1742,0.1719,0.1719,1035000.0
1984-06-06,0.1719,0.1742,0.1719,0.1719,1489500.0
1984-06-07,0.1766,0.1813,0.1766,0.1766,414000.0
1984-06-08,0.1766,0.1813,0.1766,0.1766,1174500.0
1984-06-11,0.1766,0.1836,0.1766,0.1766,1201500.0
1984-06-12,0.1789,0.1836,0.1789,0.1789,1264500.0
1984-06-13,0.1789,0.186,0.1789,0.1789,729000.0
1984-06-14,0.1789,0.1883,0.1789,0.1789,103500.0
1984-06-15,0.1789,0.1883,0.1789,0.1789,13500.0
1984-06-18,0.1789,0.1883,0.1789,0.1789,45000.0
1984-06-19,0.1813,0.1883,0.1813,0.1813,58500.0
1984-06-20,0.1813,0.186,0.1813,0.1813,207000.0
1984-06-21,0.1813,0.186,0.1813,0.1813,108000.0
1984-06-22,0.1813,0.186,0.1813,0.1813,148500.0
1984-06-25,0.1813,0.1836,0.1789,0.1789,108000.0
1984-06-26,0.1789,0.1836,0.1742,0.1742,153000.0
1984-06-27,0.1742,0.1813,0.1742,0.1742,27000.0
1984-06-28,0.1742,0.1742,0.1695,0.1695,603000.0
1984-06-29,0.1695,0.1742,0.1695,0.1695,36000.0
1984-07-02,0.1695,0.1719,0.1695,0.1695,36000.0
1984-07-03,0.1648,0.1648,0.1601,0.1601,90000.0
1984-07-05,0.1601,0.1648,0.1601,0.1601,40500.0
1984-07-06,0.1601,0.1648,0.1601,0.1601,45000.0
1984-07-09,0.1601,0.1624,0.1554,0.1554,67500.0
1984-07-10,0.1554,0.1624,0.1554,0.1554,9000.0
1984-07-11,0.1577,0.1648,0.1577,0.1577,481500.0
1984-07-12,0.1577,0.1624,0.1577,0.1577,3829500.0
1984-07-13,0.1577,0.1648,0.1577,0.1577,450000.0
1984-07-16,0.1577,0.1648,0.1577,0.1577,445500.0
1984-07-17,0.1577,0.1648,0.1577,0.1577,13500.0
1984-07-18,0.1601,0.1648,0.1601,0.1601,27000.0
1984-07-19,0.1624,0.1695,0.1624,0.1624,747000.0
1984-07-20,0.1624,0.1695,0.1624,0.1624,135000.0
1984-07-23,0.1624,0.1671,0.1624,0.1624,117000.0
1984-07-24,0.1624,0.1671,0.1624,0.1624,49500.0
1984-07-25,0.1624,0.1671,0.1624,0.1624,90000.0
1984-07-26,0.1624,0.1671,0.1624,0.1624,13500.0
1984-07-27,0.1624,0.1671,0.1624,0.1624,130500.0
1984-07-30,0.1624,0.1671,0.1601,0.1601,261000.0
1984-07-31,0.1601,0.1671,0.1601,0.1601,22500.0
1984-08-01,0.1601,0.1671,0.1601,0.1601,135000.0
1984-08-02,0.1624,0.1671,0.1624,0.1624,1129500.0
1984-08-03,0.1719,0.1766,0.1719,0.1719,1777500.0
1984-08-06,0.1813,0.186,0.1813,0.1813,562500.0
1984-08-07,0.1813,0.186,0.1789,0.1789,387000.0
1984-08-08,0.1789,0.186,0.1789,0.1789,157500.0
1984-08-09,0.1789,0.186,0.1789,0.1789,1111500.0
1984-08-10,0.1789,0.1883,0.1789,0.1789,1593000.0
1984-08-13,0.1836,0.1883,0.1836,0.1836,495000.0
1984-08-14,0.1836,0.1883,0.1836,0.1836,108000.0
1984-08-15,0.1836,0.1883,0.1836,0.1836,796500.0
1984-08-16,0.1836,0.1883,0.1836,0.1836,1062000.0
1984-08-17,0.1836,0.1883,0.1836,0.1836,409500.0
1984-08-20,0.1836,0.1883,0.1836,0.1836,297000.0
1984-08-21,0.1836,0.1883,0.1836,0.1836,580500.0
1984-08-22,0.193,0.1977,0.193,0.193,6295500.0
1984-08-23,0.193,0.193,0.1883,0.1883,373500.0
1984-08-24,0.1883,0.193,0.1883,0.1883,171000.0
1984-08-27,0.1883,0.1907,0.1836,0.1836,337500.0
1984-08-28,0.1836,0.1907,0.1836,0.1836,130500.0
1984-08-29,0.1836,0.1883,0.1836,0.1836,148500.0
1984-08-30,0.186,0.193,0.186,0.186,1921500.0
1984-08-31,0.186,0.193,0.186,0.186,76500.0
1984-09-04,0.1883,0.193,0.1883,0.1883,436500.0
1984-09-05,0.1883,0.193,0.1883,0.1883,1903500.0
1984-09-06,0.1883,0.193,0.1883,0.1883,117000.0
1984-09-07,0.2001,0.2048,0.2001,0.2001,1363500.0
1984-09-10,0.2001,0.2048,0.2001,0.2001,643500.0
1984-09-11,0.2048,0.2095,0.2048,0.2048,2092500.0
1984-09-12,0.2072,0.2119,0.2072,0.2072,328500.0
1984-09-13,0.2142,0.2189,0.2142,0.2142,1422000.0
1984-09-14,0.2189,0.2236,0.2189,0.2189,8199000.0
1984-09-17,0.2236,0.2284,0.2236,0.2236,2074500.0
1984-09-18,0.2236,0.2284,0.2236,0.2236,1570500.0
1984-09-19,0.2236,0.226,0.2236,0.2236,913500.0
1984-09-20,0.2072,0.2072,0.2025,0.2025,4104000.0
1984-09-21,0.2025,0.2072,0.2025,0.2025,3973500.0
1984-09-24,0.2025,0.2072,0.2025,0.2025,3474000.0
1984-09-25,0.193,0.193,0.1883,0.1883,985500.0
1984-09-26,0.1883,0.1907,0.186,0.186,666000.0
1984-09-27,0.186,0.186,0.1813,0.1813,1998000.0
1984-09-28,0.1766,0.1766,0.1695,0.1695,720000.0
1984-10-01,0.1695,0.1695,0.1648,0.1648,306000.0
1984-10-02,0.1648,0.1648,0.1601,0.1601,4797000.0
1984-10-03,0.1601,0.1648,0.1601,0.1601,31500.0
1984-10-04,0.1601,0.1624,0.1577,0.1577,72000.0
1984-10-05,0.1577,0.1601,0.1577,0.1577,333000.0
1984-10-08,0.1577,0.1601,0.1577,0.1577,45000.0
1984-10-09,0.1577,0.1601,0.1577,0.1577,4950000.0
1984-10-10,0.1577,0.1601,0.1577,0.1577,238500.0
1984-10-11,0.1577,0.1601,0.1577,0.1577,711000.0
1984-10-12,0.1577,0.1601,0.1577,0.1577,270000.0
1984-10-15,0.1577,0.1577,0.1507,0.1507,535500.0
1984-10-16,0.1507,0.1507,0.146,0.146,504000.0
1984-10-17,0.146,0.146,0.1412,0.1412,967500.0
1984-10-18,0.1412,0.146,0.1412,0.1412,981000.0
1984-10-19,0.1412,0.146,0.1412,0.1412,684000.0
1984-10-22,0.1412,0.146,0.1412,0.1412,310500.0
1984-10-23,0.1412,0.146,0.1412,0.1412,184500.0
1984-10-24,0.1412,0.146,0.1412,0.1412,958500.0
1984-10-25,0.1412,0.146,0.1412,0.1412,247500.0
1984-10-26,0.1412,0.1436,0.1412,0.1412,63000.0
1984-10-29,0.1412,0.1436,0.1412,0.1412,1665000.0
1984-10-30,0.1507,0.1601,0.1507,0.1507,7677000.0
1984-10-31,0.153,0.1601,0.153,0.153,432000.0
1984-11-01,0.1554,0.1601,0.1554,0.1554,792000.0
1984-11-02,0.1554,0.1601,0.1554,0.1554,7843500.0
1984-11-05,0.1624,0.1648,0.1624,0.1624,544500.0
1984-11-06,0.1624,0.1648,0.1601,0.1601,121500.0
1984-11-07,0.1601,0.1648,0.1601,0.1601,81000.0
1984-11-08,0.1601,0.1671,0.1601,0.1601,157500.0
1984-11-09,0.1601,0.1671,0.1601,0.1601,927000.0
1984-11-12,0.1624,0.1695,0.1624,0.1624,531000.0
1984-11-13,0.1648,0.1695,0.1648,0.1648,414000.0
1984-11-14,0.1648,0.1695,0.1648,0.1648,508500.0
1984-11-15,0.1648,0.1695,0.1648,0.1648,400500.0
1984-11-16,0.1648,0.1719,0.1648,0.1648,81000.0
1984-11-19,0.1648,0.1719,0.1648,0.1648,886500.0
1984-11-20,0.1648,0.1671,0.1624,0.1624,796500.0
1984-11-21,0.1577,0.1577,0.153,0.153,274500.0
1984-11-23,0.153,0.1577,0.153,0.153,76500.0
1984-11-26,0.153,0.1577,0.153,0.153,1030500.0
1984-11-27,0.153,0.1577,0.153,0.153,36000.0
1984-11-28,0.1554,0.1577,0.1554,0.1554,567000.0
1984-11-29,0.1554,0.1577,0.1554,0.1554,423000.0
1984-11-30,0.1554,0.1601,0.1554,0.1554,1138500.0
1984-12-03,0.1554,0.1601,0.1554,0.1554,148500.0
1984-12-04,0.1554,0.1601,0.1554,0.1554,391500.0
1984-12-05,0.1554,0.1601,0.1554,0.1554,112500.0
1984-12-06,0.1577,0.1624,0.1577,0.1577,238500.0
1984-12-07,0.1601,0.1624,0.1601,0.1601,67500.0
1984-12-10,0.1601,0.1648,0.1601,0.1601,189000.0
1984-12-11,0.1601,0.1648,0.1601,0.1601,108000.0
1984-12-12,0.1601,0.1648,0.1601,0.1601,135000.0
1984-12-13,0.1601,0.1648,0.1601,0.1601,319500.0
1984-12-14,0.1601,0.1624,0.1554,0.1554,31500.0
1984-12-17,0.1554,0.1624,0.1554,0.1554,292500.0
1984-12-18,0.1577,0.1624,0.1577,0.1577,949500.0
1984-12-19,0.1577,0.1601,0.1554,0.1554,274500.0
1984-12-20,0.153,0.153,0.1483,0.1483,4072500.0
1984-12-21,0.1483,0.153,0.146,0.146,972000.0
1984-12-24,0.146,0.153,0.146,0.146,18000.0
1984-12-26,0.146,0.153,0.146,0.146,76500.0
1984-12-27,0.1483,0.153,0.1483,0.1483,994500.0
1984-12-28,0.1554,0.1577,0.1554,0.1554,1750500.0
1984-12-31,0.1554,0.1577,0.1554,0.1554,301500.0
1985-01-02,0.1554,0.1577,0.1554,0.1554,927000.0
1985-01-03,0.1554,0.1577,0.153,0.153,139500.0
1985-01-04,0.1507,0.1507,0.146,0.146,306000.0
1985-01-07,0.1365,0.1365,0.1318,0.1318,414000.0
1985-01-08,0.1295,0.1295,0.1248,0.1248,270000.0
1985-01-09,0.1295,0.1342,0.1295,0.1295,1890000.0
1985-01-10,0.1342,0.1389,0.1342,0.1342,94500.0
1985-01-11,0.1365,0.1389,0.1365,0.1365,562500.0
1985-01-14,0.146,0.1483,0.146,0.146,1597500.0
1985-01-15,0.153,0.1554,0.153,0.153,1588500.0
1985-01-16,0.1577,0.1601,0.1577,0.1577,1494000.0
1985-01-17,0.1624,0.1671,0.1624,0.1624,2115000.0
1985-01-18,0.1695,0.1742,0.1695,0.1695,2218500.0
1985-01-21,0.1695,0.1719,0.1695,0.1695,1314000.0
1985-01-22,0.1695,0.1695,0.1671,0.1671,693000.0
1985-01-23,0.1695,0.1742,0.1695,0.1695,724500.0
1985-01-24,0.1883,0.193,0.1883,0.1883,1354500.0
